id,state,city,klan_number,nickname,notes,latitude,longitude,year,sources
1227,Oklahoma,Carnegie,201,,"Operated in Bokchito, OK as well",35.1036699,-98.6036735,1923,"Oklahoma Herald/ Date: January 9, 1923 | Durant Weekly News/ Date: June 22, 1922"
1228,Oklahoma,Checotah,203,,,35.4700993,-95.5230356,1923,"Oklahoma Herald/ Date: August 28, 1923"
1229,Oklahoma,Stillwater,215,,,36.1156071,-97.0583681,1922,"Oklahoma Herald/ Date: September 12, 1922"
1230,Oklahoma,Ringling,228,,,34.1784265,-97.5925265,1922,"Oklahoma Herald/ Date: November 7, 1922"
1231,Oklahoma,Waukomis,237,,,36.2803128,-97.8981133,0,Undated notary stamp. Seen on 3/10/2005 on Ebay item #7306989333
1232,Oklahoma,Camargo,243,,,36.0172666,-99.2892719,1923,"Imperial Night Hawk/ Date: October 10, 1923"
1233,Oklahoma,Billings,248,,,36.5289239,-97.4439362,1923,"Imperial Night Hawk/ Date: October 17, 1923"
1234,Oklahoma,Anadarko,249,,,35.072562,-98.2436625,1924,"Imperial Night Hawk/ Date: March 12, 1924"
1235,Oklahoma,Binger,257,,,35.3089454,-98.3420014,1923,"Imperial Night Hawk/ Date: October 31, 1923"
1236,Oklahoma,Ames,265,,,36.2458685,-98.1853448,1926,"Fellowship Forum/ Date: October 2, 1926"
1237,Oklahoma,Tuskahoma,267,,,34.6178786,-95.2766344,1926,"Fellowship Forum/ Date: July 10, 1926"
1238,Oklahoma,McCurtain,274,,,35.1498196,-94.9707891,1923,"Oklahoma Herald/ Date: September 4, 1923"
1239,Oklahoma,Shidler,280,,,36.7819849,-96.6611377,1925,"Fellowship Forum/ Date: July 18, 1925"
1240,Oregon,Portland,1,Luther Powell Klan,,45.5230622,-122.6764816,1923,"Imperial Night Hawk/ Date: May 9, 1923 | Colonel Mayfield's Weekly/ Date: June 23, 1923"
1241,Oregon,Astoria,2,Pacific Klan,,46.1878841,-123.8312534,1922,"Toy, 274 | Ogden [UT] Standard/ Date: June 19, 1922"
1242,Oregon,Pendleton,4,,,45.672075,-118.7885967,1921,"Clark, 109-190"
1243,Oregon,Roseburg,5,Umpqua Klan,,43.216505,-123.3417381,1922,"Searchlight/ Date: July 29, 1922 | Imperial Night Hawk/ Date: December 26, 1923 | Fellowship Forum/ Date: July 26, 1924 | Fellowship Forum/ Date: December 17, 1927"
1244,Oregon,Tillamook,8,,,45.4562158,-123.8440137,1922,"Searchlight/ Date: December 30, 1922 | Imperial Night Hawk/ Date: October 24, 1923 | Horowitz"
1245,Oregon,Grants Pass,9,,,42.438889,-123.328333,1931,"Kourier Magazine/ Date: April, 1931"
1246,Oregon,Ashland,10,,,42.191389,-122.700833,1924,"Indiana Fiery Cross/ Date: September 12, 1924"
1247,Oregon,Baker City,13,Baker Klan,,44.77468,-117.83506,1924,"Roger Rasmussen Collection of Baker Klan No. 13 Records, OR Historical Society (h/t Prof. Stacy Burton, Univ. of Nevada, Reno)"
1248,Oregon,La Grande,14,,,45.3245771,-118.0877188,1923,"Imperial Night Hawk/ Date: November 14, 1923"
1249,Oregon,Ranier,15,Ranier Klan,,46.0890015,-122.9359439,1923,"Imperial Night Hawk/ Date: November 14, 1923"
1250,Oregon,Mill City,18,,,44.7540106,-122.4781385,1924,"Imperial Night Hawk/ Date: January 23, 1924"
1251,Oregon,The Dalles,19,,,45.5945645,-121.1786823,1923,"Imperial Night Hawk/ Date: October 10, 1923"
1252,Oregon,Sherwood,20,,,45.3565074,-122.840098,1923,"Imperial Night Hawk/ Date: November 14, 1923"
1253,Oregon,Santiam,22,,,44.7726951,-122.7060818,1923,"Imperial Night Hawk/ Date: December 26, 1923"
1254,Oregon,Newberg,24,Harrison M. Wallace Klan,,45.3001178,-122.9731565,1923,"Imperial Night Hawk/ Date: September 26, 1923"
1255,Oregon,Riddle,26,,,42.9509507,-123.3642332,1923,"Imperial Night Hawk/ Date: December 26, 1923"
1256,Oregon,Vernonia,30,,,45.8587228,-123.1928926,1924,"Colonel Mayfield's Weekly/ Date: February 2, 1924"
1257,Oregon,Wallowa County,35,Wallowa County Klan,,45.592984,-116.9717994,1924,"Imperial Night Hawk/ Date: June 4, 1924"
1258,Oregon,Scio,38,,,44.7048445,-122.8492562,1924,"Oklahoma Herald/ Date: March 4, 1924 | Fellowship Forum/ Date: August 3, 1929"
1259,Oregon,Powers,44,Green Mountain Klan,,42.8834435,-124.073152,1930,"Fellowship Forum/ Date: March 29, 1930 | Kourier Magazine/ Date: February, 1931"
1260,Oregon,Freewater,54,,,45.9762245,-118.4030196,1926,"Fellowship Forum/ Date: February 20, 1926"
1261,Oregon,Cottage Grove,55,Cottage Grove Klan,,43.797623,-123.0595246,1931,"Kourier Magazine/ Date: July, 1931"
1262,Oregon,Portland,57,Rose City Klan,,45.5230622,-122.6764816,1927,"Official Monthly Bulletin/ Date: July 1, 1927"
1263,Pennsylvania,York County,1,Red Lion Klan,,39.9512496,-76.7336521,1923,"Imperial Night Hawk/ Date: September 26, 1923"
1264,Pennsylvania,Homestead,1,Homestead Klan,,40.4059025,-79.9119948,1923,"Imperial Night Hawk/ Date: October 10, 1923"
1265,Pennsylvania,Wrightsville,1,,,40.0256531,-76.5299655,1923,"Imperial Night Hawk/ Date: October 10, 1923"
1266,Pennsylvania,Turtle Creek,1,,,40.4059022,-79.8250479,1923,"Imperial Night Hawk/ Date: October 17, 1923"
1267,Pennsylvania,Pittsburgh,1,,,40.4406248,-79.9958864,1923,"Imperial Night Hawk/ Date: November 7, 1923 | Kourier Magazine/ Date: March, 1935"
1268,Pennsylvania,Lancaster,1,,,40.0378755,-76.3055144,1923,"Imperial Night Hawk/ Date: October 31, 1923"
1269,Pennsylvania,Roscoe,1,,,40.0795178,-79.8656017,1923,"Imperial Night Hawk/ Date: November 28, 1923"
1270,Pennsylvania,Sharon,1,,,41.2331116,-80.4934035,1922,"Searchlight/ Date: February 15, 1922 | Imperial Night Hawk/ Date: November 28, 1923"
1271,Pennsylvania,Reynoldsville,1,,,41.0970071,-78.8886436,1923,"Imperial Night Hawk/ Date: December 5, 1923"
1272,Pennsylvania,Sewickley,1,,,40.5364846,-80.1844243,1923,"Imperial Night Hawk/ Date: December 5, 1923"
1273,Pennsylvania,Millvale,1,,,40.480069,-79.9783862,1923,"Imperial Night Hawk/ Date: December 19, 1923"
1274,Pennsylvania,Harrisburg,1,,,40.2731911,-76.8867008,1923,"Imperial Night Hawk/ Date: December 19, 1923"
1275,Pennsylvania,Gettysburg,1,,,39.8309293,-77.2310955,1924,"Imperial Night Hawk/ Date: January 9, 1924"
1276,Pennsylvania,Burgettstown,1,,,40.3820132,-80.3928423,1924,"Imperial Night Hawk/ Date: January 16, 1924"
1277,Pennsylvania,South Fork,1,,,40.3672962,-78.7914107,1924,"Indiana Fiery Cross/ Date: October 3, 1924"
1278,Pennsylvania,Nanty-Glo,1,,,40.4722936,-78.8333571,1924,"Indiana Fiery Cross/ Date: November 7, 1924"
1279,Pennsylvania,Commodore,1,,,40.7131207,-78.9433646,1924,"Indiana Fiery Cross/ Date: November 7, 1924"
1280,Pennsylvania,Philadelphia,1,Liberty Klan,,39.9525839,-75.1652215,1923,"Searchlight/ Date: August 4, 1923 | Chalmers, 287"
1281,Pennsylvania,Rochester,1,,,40.7022882,-80.2864509,1922,"Searchlight/ Date: June 3, 1922"
1282,Pennsylvania,Bristol,1,,,40.1006661,-74.8518311,1926,"Fellowship Forum/ Date: October 16, 1926"
1283,Pennsylvania,Youngblood,2,Keystone State Klan,,41.3257497,-75.9316887,1923,"Imperial Night Hawk/ Date: October 24, 1923"
1284,Pennsylvania,Leechburg,2,,,40.62701,-79.6056012,1923,"Imperial Night Hawk/ Date: December 12, 1923"
1285,Pennsylvania,Beaver,3,,,40.6953437,-80.3047846,1924,"Imperial Night Hawk/ Date: January 9, 1924"
1286,Pennsylvania,Greenburg,3,,"lair Klan, ""chartered a year ago""",40.3014581,-79.5389289,1924,"Loucks, 178 | Missouri Valley Independent/ Date: February 14, 1924 | Jenkins, 72"
1287,Pennsylvania,Dunbar,4,,,39.9778528,-79.6144835,1923,"Imperial Night Hawk/ Date: November 7, 1923"
1288,Pennsylvania,Apollo,5,,,40.5814546,-79.5664333,1923,"Imperial Night Hawk/ Date: April 18, 1923"
1289,Pennsylvania,Woodlawn,5,Beaver County Klan,,40.0400976,-76.3296818,1924,"Imperial Night Hawk/ Date: January 9, 1924"
1290,Pennsylvania,Philadelphia,5,Old Glory Klan,,39.9525839,-75.1652215,1926,"Fellowship Forum/ Date: September 25, 1926 | Loucks, 169"
1291,Pennsylvania,Pittsburgh,5,,,40.4406248,-79.9958864,1923,"Indiana Fiery Cross/ Date: March 30, 1923"
1292,Pennsylvania,Bentleyville,6,Pigeon Creek Klan,,40.1167387,-80.0083855,1924,"Imperial Night Hawk/ Date: January 16, 1924"
1293,Pennsylvania,McKeesport,7,,,40.3470671,-79.8641232,1923,"Oklahoma Herald/ Date: April 24, 1923 | Imperial Night Hawk/ Date: October 24, 1923 | Fellowship Forum/ Date: September 28, 1929 | Loucks, 184"
1294,Pennsylvania,Allegheny,7,,"Operated throughout Pittsburgh. Reportedly had 1,500 members in 1925-1926",40.4450813,-80.0087746,1925,"Jenkins, 72"
1295,Pennsylvania,Osterberg,8,,,40.1695228,-78.5202946,1925,"Fellowship Forum/ Date: September 5, 1925"
1296,Pennsylvania,Johnstown,89,,,40.3267407,-78.9219698,1930,"Fellowship Forum/ Date: January 11, 1930 | Ebay, 10 Nov 2017 (Paper stamped with Klan Seal, Johnstown, Pa., Klan No. 89) "
1297,Pennsylvania,New Kensington,10,Paul Winter Klan,,40.5697892,-79.7647705,1926,"Fellowship Forum/ Date: December 13, 1926 | Loucks, 199"
1298,Pennsylvania,Rochester,15,Junction City Klan,Also operated out of Ellwood City borough and throughout Beaver County.,40.7022882,-80.2864509,1923,"Oklahoma Herald/ Date: April 3, 1923 | Imperial Night Hawk/ Date: October 3, 1923 | Imperial Night Hawk/ Date: January 2, 1924"
1299,Pennsylvania,Mount Pleasant,21,Lincoln Klan,,40.1489607,-79.5411497,1923,"Imperial Night Hawk/ Date: November 14, 1923 | Fellowship Forum/ Date: September 18, 1926 | Loucks, 176"
1300,Pennsylvania,Allentown,22,Lehigh Klan,,40.6084305,-75.4901833,1923,"Imperial Night Hawk/ Date: October 17, 1923 | Fellowship Forum/ Date: August 3, 1929 | Kourier Magazine/ Date: May, 1931 | MO/ Date: May 16, 1931 | Kourier Magazine/ Date: July, 1933 | Kourier Magazine/ Date: March, 1935"
1301,Pennsylvania,Middletown,23,,,40.199814,-76.7310806,1925,"Fellowship Forum/ Date: May 9, 1925"
1302,Pennsylvania,Clairton,24,,,40.292292,-79.881715,1924,"Imperial Night Hawk/ Date: January 16, 1924"
1303,Pennsylvania,Wellsboro,24,Alpha Klan,,41.7486838,-77.3005304,1926,"Fellowship Forum/ Date: July 24, 1926"
1304,Pennsylvania,Lawrence,25,,"Reportedly had 1,630 members in 1925-1926. Operated out of New Castle, PA as well",40.306556,-80.1221585,1925,"Jenkins, 72"
1305,Pennsylvania,Swissvale,26,,,40.4236801,-79.8828275,1926,"Fellowship Forum/ Date: October 16, 1926"
1306,Pennsylvania,Harveyville,27,Huntington Valley Klan,"Chartered 10 months ago, circa March 1928",41.2139718,-76.2460448,1928,"Fellowship Forum/ Date: March 21, 1928"
1307,Pennsylvania,Punxsutawney,27,,"Operated out of Jefferson, PA as well. Reportedly had 1,120 members in 1925-1926.",40.9436753,-78.9708668,1925,"Jenkins, 72"
1308,Pennsylvania,Turtle Creek,29,,"Reportedly had 26 members in 1933. Operated out of Westmoreland, PA",40.4059022,-79.8250479,1933,"Jenkins, 76"
1309,Pennsylvania,West Newton,31,Yough Valley Klan,,40.2097933,-79.7669884,1927,"Fellowship Forum/ Date: April 9, 1927 | Fellowship Forum/ Date: February 18, 1928"
1310,Pennsylvania,Pittsburgh,32,Central Klan,Operated out of Allegheny County. Reportedly had 791 members in 1925-1926.,40.4406248,-79.9958864,1924,"Imperial Night Hawk/ Date: June 25, 1924 | Fellowship Forum/ Date: July 26, 1924 | Loucks, 184 | Jenkins, 72"
1311,Pennsylvania,Dayton,33,,,40.8803431,-79.241983,1924,"Fellowship Forum/ Date: July 19, 1924"
1312,Pennsylvania,Reynoldsville,34,,,41.0970071,-78.8886436,1928,"Fellowship Forum/ Date: April 07, 1928 | Kourier Magazine/ Date: March, 1935"
1313,Pennsylvania,Vandergrift,35,,,40.6028434,-79.5647667,0,"Loucks, 199"
1314,Pennsylvania,Connellsville,36,Colonel Crawford Klan,,40.0178522,-79.5894828,1924,"Indiana Fiery Cross/ Date: October 31, 1924 | Fellowship Forum/ Date: April 26, 1930 | Kourier Magazine/ Date: April, 1931"
1315,Pennsylvania,Scottdale,37,,,40.1003506,-79.5869834,0,"Loucks, 61"
1316,Pennsylvania,Charleroi,41,,,40.1378499,-79.8981035,1924,"Imperial Night Hawk/ Date: September 03, 1924"
1317,Pennsylvania,Harrisburg,42,,,40.2731911,-76.8867008,1931,"Kourier Magazine/ Date: September, 1931"
1318,Pennsylvania,Pittsburgh,44,Myotha Klan,"Operated in Donora, PA as well.",40.4406248,-79.9958864,1924,"Indiana Fiery Cross/ Date: November 28, 1924 | Missouri Klan Kourier/ Date: November 28, 1924"
1319,Pennsylvania,Summerville,45,,,41.1161758,-79.1867053,1926,"Fellowship Forum/ Date: April 10, 1926"
1320,Pennsylvania,Phoenixville,46,Wayne County Klan,,40.1303822,-75.5149128,1926,"Fellowship Forum/ Date: September 18, 1926"
1321,Pennsylvania,Latrobe,46,,,40.315,-79.381111,1926,"Loucks, 199"
1322,Pennsylvania,Carnegie,47,Carnegie Klan,Celebrated its third birthday in 1926. Reportedly had 970 members in 1925-1926. Was active in Allegheny County (Pittsburgh).,40.406944,-80.086667,1926,"Fellowship Forum/ Date: January 9, 1926 | Fellowship Forum/ Date: September 3, 1927 | Fellowship Forum/ Date: December 15, 1928 | Jenkins, 72"
1323,Pennsylvania,DuBois,53,,"Reportedly the Clearfield (Dubois) klavern had 1,053 members in 1925-1926.",41.1210115,-78.7583257,1926,"Fellowship Forum/ Date: March 06, 1926 | Jenkins, 72"
1324,Pennsylvania,Homestead,54,,reportedly had 828 members in 1925-1926,40.4059025,-79.9119948,1925,"Loucks, 199 | Jenkins, 72"
1325,Pennsylvania,Coraopolis,56,,,40.5184013,-80.1667247,0,"Loucks, 199"
1326,Pennsylvania,Elderton,59,,,40.6950649,-79.3414291,1926,"Fellowship Forum/ Date: May 22, 1926"
1327,Pennsylvania,Jefferson,60,,"Operated out of Brookville, PA and had 856 members in 1925-1926",40.2911809,-79.9319942,1925,"Jenkins, 72"
1328,Pennsylvania,Kittanning,62,,"Got charter with 1,400 members. Connected with klavern number 416. Reported membership in 1925-1926 was 1,146.",40.816453,-79.5219893,1925,"Fellowship Forum/ Date: January 17, 1925 | Jenkins, 72"
1329,Pennsylvania,Allegheny County,63,,"Went from 1,005 members in 1925-1926 to 20 members in 1933. Operated primarily in the Short Hills area.",40.4450813,-80.0087746,1925,"Jenkins, 72-76"
1330,Pennsylvania,Nantyglo,64,American Klan,,40.4722936,-78.8333571,1925,"Fellowship Forum/ Date: June 20, 1925"
1331,Pennsylvania,Wilkinsburg,73,,Had 794 members through 1925-1926.,40.4417355,-79.8819942,1925,"Fellowship Forum/ Date: November 28, 1925 | Fellowship Forum/ Date: August 14, 1926 | Jenkins, 72"
1332,Pennsylvania,Hazelwood,82,Victory Klan,,40.4117223,-79.9444526,1925,"Fellowship Forum/ Date: November 14, 1925"
1333,Pennsylvania,Cambria County,89,,"Reported had 1,775 members through 1925-1926. Operated primarily out of Johnstown.",40.4894231,-78.7476208,1925,"Jenkins, 72"
1334,Pennsylvania,Indiana,99,,,40.6214551,-79.1525349,1926,"Fellowship Forum/ Date: July 03, 1926 | Fellowship Forum/ Date: June 23, 1928"
1335,Pennsylvania,Dusquesne,100,,,40.3814581,-79.8597708,0,"Loucks, 199"
1336,Pennsylvania,Lock Haven,113,,,41.1370133,-77.4469263,1926,"Fellowship Forum/ Date: December 13, 1926"
1337,Pennsylvania,Lewistown,114,,Also operated throughout Mifflin County,40.5992395,-77.571382,1927,"Fellowship Forum/ Date: February 12, 1927"
1338,Pennsylvania,Altoona,117,,"Had 2,805 members through 1925-1926.",40.5186809,-78.3947359,1925,"Kourier Magazine/ Date: May, 1925 | Jenkins, 72"
1339,Pennsylvania,Chambersburg,119,,"Also had a presence in Franklin, PA. Went from 817 members in 1925-1926 to 70 members in 1933.",39.9375911,-77.6611022,1925,"Jenkins, 132 | Jenkins, 72 | Jenkins, 76"
1340,Pennsylvania,Cambria,121,,"Had 815 members in 1925-1926. Was active in  Barnesboro, PA -- a now defunct borough.",40.4894231,-78.7476208,1925,"Jenkins, 72"
1341,Pennsylvania,Uniontown,128,,Operated in Fayette County. Went from 817 members in 1925-1926 to 52 members in 1933.,39.900076,-79.7164326,1933,"Kourier Magazine/ Date: March, 1933 | Jenkins, 132 | Jenkins, 72 | Jenkins, 76"
1342,Pennsylvania,Tarentinn,129,Eureka Klan,,40.6014555,-79.7597709,1934,"Kourier Magazine/ Date: June, 1934"
1343,Pennsylvania,Everett,133,,,40.0114711,-78.3733484,1926,"Fellowship Forum/ Date: March 20, 1926"
1344,Pennsylvania,Allegheny County,136,William Penn Klan,,40.4450813,-80.0087746,0,"Loucks, 184"
1345,Pennsylvania,Oil City,140,,"Active in Venango County. Had 1,235 members in 1925-1926.",41.4339484,-79.7064413,1925,"Fellowship Forum/ Date: June 20, 1925 | Kourier Magazine/ Date: May, 1931 | Jenkins, 72"
1346,Pennsylvania,Leechburg,143,,,40.62701,-79.6056012,0,"Loucks, 199"
1347,Pennsylvania,Scranton,145,,,41.408969,-75.6624122,1927,"Fellowship Forum/ Date: January 08, 1927"
1348,Pennsylvania,Bethlehem,151,,Celebreated eighth anniversary in 1932,40.6259316,-75.3704579,1931,"Kourier Magazine/ Date: September, 1931 | Kourier Magazine/ Date: January, 1932"
1349,Pennsylvania,Bethlehem,152,,,40.6259316,-75.3704579,1931,"MO/ Date: May 16, 1931 | Kourier Magazine/ Date: September, 1931"
1350,Pennsylvania,East Liberty,153,,,40.4643479,-79.926266,1929,"Fellowship Forum/ Date: April 20, 1929 | Kourier Magazine/ Date: June, 1934"
1351,Pennsylvania,Braddock,154,Keystone State Klan,,40.4034024,-79.8683824,1928,"Fellowship Forum/ Date: January 14, 1928 | Kourier Magazine/ Date: March, 1933 | Loucks, 184"
1352,Pennsylvania,Weissport,155,Gratten Hutten Klan,,40.8288549,-75.7015297,1927,"Fellowship Forum/ Date: December 24, 1927"
1353,Pennsylvania,Bethlehem,157,,,40.6259316,-75.3704579,1925,"Fellowship Forum/ Date: October 03, 1925 | Fellowship Forum/ Date: October 9, 1926 | Fellowship Forum/ Date: September 8, 1928"
1354,Pennsylvania,Vanderbilt,160,,,40.0331301,-79.6614284,1935,"Kourier Magazine/ Date: March, 1935"
1355,Pennsylvania,Windber,162,Defender Klan,,40.2397986,-78.8350223,1925,"Fellowship Forum/ Date: September 05, 1925"
1356,Pennsylvania,"Smith's Ferry",166,Midland Klan,Celebrated sixth anniversary in 1929,40.662324,-80.4939264,1927,"Fellowship Forum/ Date: February 12, 1927 | Fellowship Forum/ Date: February 9, 1929"
1357,Pennsylvania,Ridgeway,186,,Gets charter in 1926,41.4203391,-78.7286388,1926,"Fellowship Forum/ Date: January 16, 1926 | Fellowship Forum/ Date: March 06, 1926 | Fellowship Forum/ Date: October 02, 1926 | Fellowship Forum/ Date: August 11, 1928"
1358,Pennsylvania,Clearfield County,187,,,40.9519685,-78.5660852,1931,"Kourier Magazine/ Date: December, 1931 | Jenkins, 133"
1359,Pennsylvania,Meadeville,195,,,41.6414438,-80.1514484,1930,"Fellowship Forum/ Date: February 08, 1930"
1360,Pennsylvania,Slate Run,199,,,41.470994,-77.500919,1926,"Fellowship Forum/ Date: April 17, 1926"
1361,Pennsylvania,Bethlehem,202,,,40.6259316,-75.3704579,1928,"Fellowship Forum/ Date: September 08, 1928"
1362,Pennsylvania,Williamsport,205,Calvin R. Butler Klan,Operated throughout Lycoming County. Went from 827 members in 1925-1926 to 42 members in 1933.,41.2411897,-77.0010786,1931,"Kourier Magazine/ Date: May, 1931 | Kourier Magazine/ Date: March, 1933 | Jenkins, 72"
1363,Pennsylvania,Titusville,208,Colonel Drake Klan,Operated in Crawford County. Went from 88 members in 1926 to 4-5 members in 1932,41.6270036,-79.6736631,1926,"Jenkins, 75"
1364,Pennsylvania,Slatington,210,,"Operated in Schnecksville (Lehigh) as well. In 1933, had 23 members.",40.7526123,-75.6062105,1928,"Fellowship Forum/ Date: January 14, 1928 | Jenkins, 76"
1365,Pennsylvania,Schnecksville,210,,,40.6749111,-75.6178991,1932,"Kourier Magazine/ Date: May, 1932"
1366,Pennsylvania,Wellsboro,213,Alpha Klan,"Operated in Wilkes Barre, PA as well",41.7486838,-77.3005304,1927,"Fellowship Forum/ Date: September 10, 1927 | Wellsboro(Penn.) Gazette/ Date: September 7, 1927 | Fellowship Forum/ Date: October 5, 1929"
1367,Pennsylvania,Delaware County,234,Red Star Klan,"Operated in Chester, Ardmore, and throughout Montgomery County. Had 25 members in 1933",39.907793,-75.3878525,1930,"Fellowship Forum/ Date: January 11, 1930 | Kourier Magazine/ Date: July, 1931 | Kourier Magazine/ Date: September, 1931 | Kourier Magazine/ Date: June, 1932 | Jenkins, 76"
1368,Pennsylvania,Schkuylkill,236,Haven Klan,"Also known as St. Paul's Klan. Had 44 members in 1933.",40.6873058,-76.1783739,1931,"Kourier Magazine/ Date: June, 1931 | Kourier Magazine/ Date: June, 1932 | Jenkins, 76"
1369,Pennsylvania,Montgomery County,239,Hickory Hill Klan,"Operated in Worcester and Norristown. Went from 1,831 members in 1925-1926 to 26 members in 1933",40.2290075,-75.3878525,1927,"Fellowship Forum/ Date: January 15, 1927 | Fellowship Forum/ Date: October 20, 1928 | Fellowship Forum/ Date: June 29, 1929 | Kourier Magazine/ Date: July, 1931 | Jenkins, 72 | Jenkins, 76"
1370,Pennsylvania,Susquehanna,241,,,41.9436071,-75.5991789,1934,"Kourier Magazine/ Date: March, 1934"
1371,Pennsylvania,Towanda,247,,,41.767575,-76.4427188,1927,"Fellowship Forum/ Date: September 17, 1927"
1372,Pennsylvania,Clearfield County,252,Caleb Lee Klan,Operated in Frackville. Celebrated 8th anniversary in 1932.,40.9519685,-78.5660852,1932,"Kourier Magazine/ Date: April, 1932 | Kourier Magazine/ Date: June, 1932 | Jenkins, 133"
1373,Pennsylvania,Coatesville,253,,,39.9831616,-75.8238355,1929,"Fellowship Forum/ Date: September 21, 1929"
1374,Pennsylvania,Bradford,255,Lester C. Kiser Klan,,41.9564953,-78.649163,1927,"Fellowship Forum/ Date: March 12, 1927"
1375,Pennsylvania,Phoenixville,256,Bonnie Brae Klan,Actve in Spring City and the areas between Phoenixville. Celebrated 5th anniversary of charter on 28 Mar 32,40.1303822,-75.5149128,1932,"Kourier Magazine/ Date: May, 1932 | Jenkins, 83"
1376,Pennsylvania,Hummelstown,257,Golden Rule Klan,,40.2653681,-76.7083033,1932,"Kourier Magazine/ Date: March, 1932"
1377,Pennsylvania,West Chester,258,,,39.9606643,-75.6054882,1932,"Kourier Magazine/ Date: June, 1932"
1378,Pennsylvania,Chester,260,,Reportedly founded by 1938.,39.849557,-75.3557457,1938,"Jenkins, 83"
1379,Pennsylvania,Paoli,261,,,40.0419021,-75.4876445,1928,"Fellowship Forum/ Date: June 2, 1928"
1380,Pennsylvania,Harrisburg,263,Daylight Klan,"Operated Dauphin, 1,320 members, 1925-1926",40.2731911,-76.8867008,1928,"Fellowship Forum/ Date: June 2, 1928 | Kourier Magazine/ Date: September, 1931 | Jenkins, 72"
1381,Pennsylvania,Honesdale,264,,,41.5767552,-75.2587871,1931,"Kourier Magazine/ Date: May, 1931"
1382,Pennsylvania,Reading,265,,,40.3356483,-75.9268747,1927,"Fellowship Forum/ Date: September 3, 1927 | Kourier Magazine/ Date: September, 1931 | Monitor/ Date: August 15, 1931"
1383,Pennsylvania,Dallas,268,C. A. Hilghman Klan,"Named for Chester A. Hilghman of Buffalo, New York",41.3361911,-75.9632546,1928,"Fellowship Forum/ Date: April 21, 1928"
1384,Pennsylvania,Reading,269,,,40.3356483,-75.9268747,1931,"Kourier Magazine/ Date: February, 1931"
1385,Pennsylvania,Harveyville,270,Huntington Valley Klan,,41.0937032,-75.2412927,1928,"Fellowship Forum/ Date: March 31, 1928"
1386,Pennsylvania,Hamburg,270,Blue Mountain Klan,Operated in Hamburg as well. Reorganized in 1931.,40.5556484,-75.9818772,1932,"Kourier Magazine/ Date: June, 1932 | MO/ Date: April 25, 1931"
1387,Pennsylvania,Millersburg,271,,,40.5395289,-76.9608103,1933,"Kourier Magazine/ Date: December, 1933"
1388,Pennsylvania,Chambersburg,273,,,39.9375911,-77.6611022,1931,"Kourier Magazine/ Date: March, 1931"
1389,Pennsylvania,Wyoming,276,,Connected to Fort Jenkins commerations,41.3117471,-75.8374174,1931,"Kourier Magazine/ Date: September, 1931"
1390,Pennsylvania,Tower City,277,Progressive Klan,Had 26 members in 1933,40.5892542,-76.5524621,1931,"Kourier Magazine/ Date: May, 1931 | Kourier Magazine/ Date: April, 1932 | Monitor/ Date: June 27, 1931 | Jenkins, 76"
1391,Pennsylvania,Pottsville,283,American Pilots Klan,,40.6856456,-76.195499,1932,"Kourier Magazine/ Date: March, 1932"
1392,Pennsylvania,Lykens,284,Stone Mountain Klan,Operated out of Elizabethville as well. Had 823 members in 1925-1926.,40.5667527,-76.700522,1931,"Kourier Magazine/ Date: May, 1931 | Kourier Magazine/ Date: October, 1931 | Kourier Magazine/ Date: March, 1932 | Jenkins, 72"
1393,Pennsylvania,Herndon,288,,,40.709529,-76.842472,1933,"Kourier Magazine/ Date: December, 1933"
1394,Pennsylvania,Philadelphia,289,Liberty Bell,Reportedly founed by 1933,39.9525839,-75.1652215,1933,"Jenkins, 77"
1395,Pennsylvania,Philadelphia,290,Philadelphia Klan,Also known as Puritan Klan,39.9525839,-75.1652215,1931,"Kourier Magazine/ Date: July, 1931 | Fellowship Forum/ Date: May 11, 1929"
1396,Pennsylvania,Kingston,292,West Side Klan,Had 922 members in 1925-1926 throughout Luzerne County,41.2617481,-75.8968635,1934,"Kourier Magazine/ Date: March, 1934 | Jenkins, 72"
1397,Pennsylvania,Watsontown,293,,Operated out of Northumberland. Was founded by 1938.,41.0845277,-76.8638522,1931,"Kourier Magazine/ Date: May, 1931 | Jenkins, 83"
1398,Pennsylvania,Lykens,301,Bunker Hill Klan,,40.5667527,-76.700522,1933,"Kourier Magazine/ Date: February, 1933"
1399,Pennsylvania,Summit Hill,302,Philip Ginter Klan,,40.8248121,-75.8710312,1927,"Fellowship Forum/ Date: December 24, 1927"
1400,Pennsylvania,York,304,,"Had 1,518 members in 1925-1926",39.9625984,-76.727745,1929,"Fellowship Forum/ Date: August 17, 1929 | Jenkins, 132 | Kourier Magazine/ Date: March, 1931 | Jenkins, 72"
1401,Pennsylvania,Springtown,306,,,40.1417749,-75.3104579,1932,"Kourier Magazine/ Date: September, 1932"
1402,Pennsylvania,Wilkes-Barre,311,Rescue Klan,Operated throughout Luzerne County. Had 929 members in 1925-1926.,41.2459149,-75.8813075,1925,"Jenkins, 134 | Kourier Magazine/ Date: September, 1931 | Jenkins, 72"
1403,Pennsylvania,Tamaqua,313,,,40.7973112,-75.9693707,1930,"Fellowship Forum/ Date: February 1, 1930"
1404,Pennsylvania,Carbondale,319,,Operated throughout Lackawanna County. Had 753 members in 1925-1926.,41.5736935,-75.5018508,1930,"Jenkins, 72"
